item_no,item,unit,category,city,price,month,year,month_year,year_label
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sialkot,1485.0,3,2025,2025-03,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sialkot,1485.0,4,2025,2025-04,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sialkot,1485.0,5,2025,2025-05,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1550.0,4,2023,2023-04,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1550.0,5,2023,2023-05,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1550.0,6,2023,2023-06,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1550.0,7,2023,2023-07,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1509.2,8,2023,2023-08,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1427.32,9,2023,2023-09,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1405.0,10,2023,2023-10,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1405.0,11,2023,2023-11,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1400.0,12,2023,2023-12,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1400.0,1,2024,2024-01,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1356.415,2,2024,2024-02,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1312.83,3,2024,2024-03,Year1
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1285.0,4,2024,2024-04,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1304.96,5,2024,2024-05,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1310.0,6,2024,2024-06,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1310.0,7,2024,2024-07,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1310.0,8,2024,2024-08,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1324.97,9,2024,2024-09,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1330.0,10,2024,2024-10,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1330.0,11,2024,2024-11,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1426.35,12,2024,2024-12,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1483.87,1,2025,2025-01,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1500.0,2,2025,2025-02,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1506.21,3,2025,2025-03,Year2
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1525.0,4,2025,2025-04,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg,Each,"Dairy, Eggs & Fats",Sukkur,1514.9,5,2025,2025-05,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1468.29,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1468.29,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1468.29,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1468.29,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1489.6,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1515.39,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1575.59,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1558.71,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bahawalpur,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1425.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1425.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1425.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1425.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1400.0,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1400.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1400.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1400.0,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1412.34,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Bannu,1424.36,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1475.87,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1521.66,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1588.54,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1551.33,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Faisalabad,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1467.91,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1506.21,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1572.41,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1588.54,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1533.06,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Gujranwala,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1479.95,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1500.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1558.71,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Hyderabad,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1464.97,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1495.98,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1521.66,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1588.54,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1556.65,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Islamabad,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1484.36,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1500.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1516.92,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1518.71,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Karachi,1515.6,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1475.98,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1475.98,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1480.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1480.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1480.0,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1484.97,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1500.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1500.0,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1500.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Khuzdar,1500.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1483.87,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1562.5,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1583.3,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1533.06,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Lahore,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1485.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1485.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1485.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1485.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1485.0,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1496.24,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1500.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1500.0,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1500.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Larkana,1500.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1487.91,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1565.93,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1588.54,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1583.7,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Multan,1578.88,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1446.66,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1446.66,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1446.66,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1446.66,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1489.18,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1500.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1524.69,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1562.5,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Peshawar,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1467.91,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1530.69,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1584.21,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Quetta,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1464.97,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1495.98,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1521.66,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1588.54,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1556.65,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Rawalpindi,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1460.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1460.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1460.0,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1475.87,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1500.0,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1506.21,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1520.99,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1515.0,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sargodha,1515.0,3,2026,2026-03,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1485.0,6,2025,2025-06,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1485.0,7,2025,2025-07,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1478.71,8,2025,2025-08,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1460.0,9,2025,2025-09,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1460.0,10,2025,2025-10,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1506.21,11,2025,2025-11,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1525.0,12,2025,2025-12,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1537.51,1,2026,2026-01,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1551.36,2,2026,2026-02,Year3
14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,"Dairy, Eggs & Fats",Sialkot,1517.49,3,2026,2026-03,Year3
